n,m,p,it,diff,ns
34,35,0.6,50,0,4025479
34,35,0.6,50,0,4014863
34,35,0.6,50,0,4028342
34,35,0.6,50,0,4011511
34,35,0.6,50,0,3979872
34,35,0.6,50,0,4072761
34,35,0.6,50,0,4030368
34,35,0.6,50,0,4023593
34,35,0.6,50,0,4070387
34,35,0.6,50,0,3969118
34,35,0.6,50,0,4015631
34,35,0.6,50,0,4025200
34,35,0.6,50,0,4021358
34,35,0.6,50,0,4021219
34,35,0.6,50,0,4021567
34,35,0.6,50,0,4016540
34,35,0.6,50,0,3980641
41,45,0.6,50,0,6197943
41,45,0.6,50,0,5681472
41,45,0.6,50,0,6108058
41,45,0.6,50,0,5989749
41,45,0.6,50,0,6111481
41,45,0.6,50,0,6126497
41,45,0.6,50,0,6052326
41,45,0.6,50,0,5989539
41,45,0.6,50,0,5988491
41,45,0.6,50,0,5887712
41,45,0.6,50,0,6220083
41,45,0.6,50,0,6192915
41,45,0.6,50,0,6116440
41,45,0.6,50,0,5979202
41,45,0.6,50,0,5976689
41,45,0.6,50,0,5928708
41,45,0.6,50,0,5731826
41,45,0.6,50,0,6104847
41,45,0.6,50,0,5802785
41,45,0.6,50,0,5974244
41,45,0.6,50,0,5845877
41,45,0.6,50,0,5932060
41,45,0.6,50,0,5805997
41,45,0.6,50,0,6170776
41,45,0.6,50,0,5973266
41,45,0.6,50,0,6302426
41,45,0.6,50,0,6224483
41,45,0.6,50,0,5993869
41,45,0.6,50,0,6061894
41,45,0.6,50,0,5857331
41,45,0.6,50,0,6098630
41,45,0.6,50,0,6120281
41,45,0.6,50,0,6171055
41,45,0.6,50,0,5855165
41,45,0.6,50,0,5982904
41,45,0.6,50,0,6061475
41,45,0.6,50,0,5598850
41,45,0.6,50,0,6119653
41,45,0.6,50,0,5855165
41,45,0.6,50,0,5864106
41,45,0.6,50,0,5924866
41,45,0.6,50,0,5884499
41,45,0.6,50,0,5617707
41,45,0.6,50,0,5984021
41,45,0.6,50,0,5855795
41,45,0.6,50,0,6099259
41,45,0.6,50,0,6050580
41,45,0.6,50,0,5993590
41,45,0.6,50,0,6111062
41,45,0.6,50,0,5858448
41,45,0.6,50,0,6001831
41,45,0.6,50,0,5930384
41,45,0.6,50,0,5740976
41,45,0.6,50,0,6231468
41,45,0.6,50,0,6298305
41,45,0.6,50,0,5993310
41,45,0.6,50,0,5736157
41,45,0.6,50,0,6111970
41,45,0.6,50,0,5990936
41,45,0.6,50,0,5797686
41,45,0.6,50,0,5868435
41,45,0.6,50,0,6101284
41,45,0.6,50,0,6117138
41,45,0.6,50,0,5615123
41,45,0.6,50,0,6185512
41,45,0.6,50,0,6116439
41,45,0.6,50,0,5863896
41,45,0.6,50,0,6231677
41,45,0.6,50,0,5991704
41,45,0.6,50,0,5808791
41,45,0.6,50,0,6122446
41,45,0.6,50,0,5990098
41,45,0.6,50,0,5748798
41,45,0.6,50,0,5746354
41,45,0.6,50,0,5862779
41,45,0.6,50,0,5991914
41,45,0.6,50,0,5917673
41,45,0.6,50,0,6111411
41,45,0.6,50,0,5994917
41,45,0.6,50,0,5975851
41,45,0.6,50,0,5868016
41,45,0.6,50,0,5934504
41,45,0.6,50,0,5727287
41,45,0.6,50,0,5736297
41,45,0.6,50,0,6236845
41,45,0.6,50,0,5998409
41,45,0.6,50,0,5872835
41,45,0.6,50,0,6061684
41,45,0.6,50,0,6366470
41,45,0.6,50,0,5725401
41,45,0.6,50,0,5631536
41,45,0.6,50,0,6100167
41,45,0.6,50,0,5689364
41,45,0.6,50,0,5863756
41,45,0.6,50,0,6120909
41,45,0.6,50,0,5855375
41,45,0.6,50,0,5864944
41,45,0.6,50,0,5854467
41,45,0.6,50,0,5927031
41,45,0.6,50,0,5856074
47,51,0.6,50,0,6229372
47,51,0.6,50,0,6140884
47,51,0.6,50,0,6203391
47,51,0.6,50,0,6143608
47,51,0.6,50,0,6136134
47,51,0.6,50,0,6277632
47,51,0.6,50,0,6148706
47,51,0.6,50,0,6209327
47,51,0.6,50,0,6289715
47,51,0.6,50,0,6237543
47,51,0.6,50,0,6298864
47,51,0.6,50,0,6092903
47,51,0.6,50,0,5999526
47,51,0.6,50,0,6038009
47,51,0.6,50,0,6076560
47,51,0.6,50,0,5892949
47,51,0.6,50,0,6167982
47,51,0.6,50,0,6097723
47,51,0.6,50,0,6293207
47,51,0.6,50,0,6085570
47,51,0.6,50,0,6002180
47,51,0.6,50,0,6176503
47,51,0.6,50,0,6243760
47,51,0.6,50,0,6017406
47,51,0.6,50,0,6117138
47,51,0.6,50,0,6140395
47,51,0.6,50,0,6131525
47,51,0.6,50,0,6128243
47,51,0.6,50,0,6218337
47,51,0.6,50,0,6131735
47,51,0.6,50,0,6293486
47,51,0.6,50,0,6123424
47,51,0.6,50,0,6140674
47,51,0.6,50,0,6123913
47,51,0.6,50,0,6136903
47,51,0.6,50,0,6139487
47,51,0.6,50,0,6002041
47,51,0.6,50,0,6134598
47,51,0.6,50,0,6193754
47,51,0.6,50,0,6152408
47,51,0.6,50,0,6286013
47,51,0.6,50,0,6219524
47,51,0.6,50,0,6129430
47,51,0.6,50,0,6280915
47,51,0.6,50,0,6136414
47,51,0.6,50,0,6131735
47,51,0.6,50,0,6131036
47,51,0.6,50,0,6222109
47,51,0.6,50,0,6144376
47,51,0.6,50,0,6284686
47,51,0.6,50,0,6140954
47,51,0.6,50,0,6202413
47,51,0.6,50,0,6139068
47,51,0.6,50,0,6135995
47,51,0.6,50,0,6288178
47,51,0.6,50,0,6132433
47,51,0.6,50,0,6132992
47,51,0.6,50,0,6137183
47,51,0.6,50,0,6202413
47,51,0.6,50,0,6131106
47,51,0.6,50,0,6129151
47,51,0.6,50,0,6145912
47,51,0.6,50,0,6121538
47,51,0.6,50,0,6298165
47,51,0.6,50,0,6140186
47,51,0.6,50,0,6224064
47,51,0.6,50,0,6292508
47,51,0.6,50,0,6206604
47,51,0.6,50,0,6130757
47,51,0.6,50,0,6294115
47,51,0.6,50,0,6142211
47,51,0.6,50,0,6122097
47,51,0.6,50,0,6144725
47,51,0.6,50,0,6130967
47,51,0.6,50,0,6208839
47,51,0.6,50,0,6126985
47,51,0.6,50,0,6140535
47,51,0.6,50,0,6127754
47,51,0.6,50,0,6135926
47,51,0.6,50,0,6132364
47,51,0.6,50,0,6297467
47,51,0.6,50,0,6214147
47,51,0.6,50,0,6140116
47,51,0.6,50,0,6294394
47,51,0.6,50,0,6200318
47,51,0.6,50,0,6138719
47,51,0.6,50,0,6126008
47,51,0.6,50,0,6141094
47,51,0.6,50,0,6128103
47,51,0.6,50,0,6291949
47,51,0.6,50,0,6146052
47,51,0.6,50,0,6201715
47,51,0.6,50,0,6139138
47,51,0.6,50,0,6280216
47,51,0.6,50,0,6133970
47,51,0.6,50,0,6134528
47,51,0.6,50,0,6150452
47,51,0.6,50,0,6201297
47,51,0.6,50,0,6292788
47,51,0.6,50,0,6152268
55,63,0.6,50,0,7612078
55,63,0.6,50,0,7482245
55,63,0.6,50,0,7406607
55,63,0.6,50,0,7440898
55,63,0.6,50,0,7530365
55,63,0.6,50,0,7825162
55,63,0.6,50,0,7311484
55,63,0.6,50,0,7092394
55,63,0.6,50,0,7525057
55,63,0.6,50,0,7316862
55,63,0.6,50,0,7401928
55,63,0.6,50,0,7203370
55,63,0.6,50,0,7630587
55,63,0.6,50,0,7212100
55,63,0.6,50,0,7555577
55,63,0.6,50,0,7110972
55,63,0.6,50,0,7146240
55,63,0.6,50,0,7180673
55,63,0.6,50,0,7382024
55,63,0.6,50,0,7311624
55,63,0.6,50,0,7305058
55,63,0.6,50,0,7540213
55,63,0.6,50,0,7208748
55,63,0.6,50,0,7428467
55,63,0.6,50,0,7484968
55,63,0.6,50,0,7327477
55,63,0.6,50,0,7559000
55,63,0.6,50,0,7297796
55,63,0.6,50,0,7518002
55,63,0.6,50,0,7641342
55,63,0.6,50,0,7492651
55,63,0.6,50,0,7189612
55,63,0.6,50,0,7413940
55,63,0.6,50,0,7484130
55,63,0.6,50,0,7099587
55,63,0.6,50,0,7514372
55,63,0.6,50,0,7330691
55,63,0.6,50,0,7344379
55,63,0.6,50,0,7316722
55,63,0.6,50,0,7328386
55,63,0.6,50,0,7416804
55,63,0.6,50,0,7376994
55,63,0.6,50,0,7595666
55,63,0.6,50,0,7635684
55,63,0.6,50,0,7374480
55,63,0.6,50,0,7449699
55,63,0.6,50,0,7191707
55,63,0.6,50,0,7461153
55,63,0.6,50,0,7463108
55,63,0.6,50,0,7416943
55,63,0.6,50,0,7525965
55,63,0.6,50,0,6874561
55,63,0.6,50,0,7430492
55,63,0.6,50,0,7326011
55,63,0.6,50,0,7491813
55,63,0.6,50,0,7418060
55,63,0.6,50,0,7502638
55,63,0.6,50,0,7374970
55,63,0.6,50,0,7150013
55,63,0.6,50,0,7271675
55,63,0.6,50,0,7444950
55,63,0.6,50,0,7231517
55,63,0.6,50,0,7144634
55,63,0.6,50,0,7536441
55,63,0.6,50,0,7182419
55,63,0.6,50,0,7531902
55,63,0.6,50,0,7262735
55,63,0.6,50,0,7180533
55,63,0.6,50,0,7374411
55,63,0.6,50,0,7416454
55,63,0.6,50,0,7332856
55,63,0.6,50,0,7327827
55,63,0.6,50,0,7516118
55,63,0.6,50,0,7513254
55,63,0.6,50,0,7216221
55,63,0.6,50,0,7373433
55,63,0.6,50,0,7503476
55,63,0.6,50,0,7405489
55,63,0.6,50,0,7200018
55,63,0.6,50,0,7464575
55,63,0.6,50,0,7227536
55,63,0.6,50,0,7531342
55,63,0.6,50,0,7541819
55,63,0.6,50,0,7328525
55,63,0.6,50,0,7347172
55,63,0.6,50,0,7524708
55,63,0.6,50,0,7225929
55,63,0.6,50,0,7334182
55,63,0.6,50,0,7149943
55,63,0.6,50,0,7071232
55,63,0.6,50,0,7504034
55,63,0.6,50,0,7279846
55,63,0.6,50,0,6962630
55,63,0.6,50,0,7565983
55,63,0.6,50,0,7566962
55,63,0.6,50,0,7378670
55,63,0.6,50,0,7311345
55,63,0.6,50,0,7377274
55,63,0.6,50,0,7449070
55,63,0.6,50,0,7304430
62,70,0.6,50,0,9491701
62,70,0.6,50,0,9710442
62,70,0.6,50,0,9698290
62,70,0.6,50,0,9558678
62,70,0.6,50,0,9719871
62,70,0.6,50,0,9578164
62,70,0.6,50,0,9710373
62,70,0.6,50,0,9606589
62,70,0.6,50,0,9442045
62,70,0.6,50,0,9718544
62,70,0.6,50,0,9393994
62,70,0.6,50,0,9624050
62,70,0.6,50,0,9562869
62,70,0.6,50,0,9482343
62,70,0.6,50,0,9568246
62,70,0.6,50,0,9574812
62,70,0.6,50,0,9569993
62,70,0.6,50,0,9586964
62,70,0.6,50,0,9598487
62,70,0.6,50,0,9579072
62,70,0.6,50,0,9703039
62,70,0.6,50,0,9687814
62,70,0.6,50,0,9600653
62,70,0.6,50,0,9685299
62,70,0.6,50,0,9736703
62,70,0.6,50,0,9696544
62,70,0.6,50,0,9709744
62,70,0.6,50,0,9712188
62,70,0.6,50,0,9705903
62,70,0.6,50,0,9588361
62,70,0.6,50,0,9701642
62,70,0.6,50,0,9564336
62,70,0.6,50,0,9597789
62,70,0.6,50,0,9457340
62,70,0.6,50,0,9583402
62,70,0.6,50,0,9690957
62,70,0.6,50,0,9374927
62,70,0.6,50,0,9770017
62,70,0.6,50,0,9588221
62,70,0.6,50,0,9712468
62,70,0.6,50,0,9446235
62,70,0.6,50,0,9701852
62,70,0.6,50,0,9606380
62,70,0.6,50,0,9688932
62,70,0.6,50,0,9345176
62,70,0.6,50,0,9702062
62,70,0.6,50,0,9599675
62,70,0.6,50,0,9819184
62,70,0.6,50,0,9717985
62,70,0.6,50,0,9446305
62,70,0.6,50,0,9700036
62,70,0.6,50,0,9713516
62,70,0.6,50,0,9575510
62,70,0.6,50,0,9720011
62,70,0.6,50,0,9685369
62,70,0.6,50,0,9612666
62,70,0.6,50,0,9805565
62,70,0.6,50,0,9609593
62,70,0.6,50,0,9799839
62,70,0.6,50,0,9615459
62,70,0.6,50,0,9698849
62,70,0.6,50,0,9685300
62,70,0.6,50,0,9606799
62,70,0.6,50,0,9590107
62,70,0.6,50,0,9556723
62,70,0.6,50,0,9711560
62,70,0.6,50,0,9537307
62,70,0.6,50,0,9621326
62,70,0.6,50,0,9718125
62,70,0.6,50,0,9687675
62,70,0.6,50,0,9590246
62,70,0.6,50,0,9578863
62,70,0.6,50,0,9814714
62,70,0.6,50,0,9616088
62,70,0.6,50,0,9451054
62,70,0.6,50,0,9439670
62,70,0.6,50,0,9578653
62,70,0.6,50,0,9707230
62,70,0.6,50,0,9344686
62,70,0.6,50,0,9682925
62,70,0.6,50,0,9581168
62,70,0.6,50,0,9475707
62,70,0.6,50,0,9832035
62,70,0.6,50,0,9804098
62,70,0.6,50,0,9581726
62,70,0.6,50,0,9589618
62,70,0.6,50,0,9572926
62,70,0.6,50,0,9714773
62,70,0.6,50,0,9477384
62,70,0.6,50,0,9694518
62,70,0.6,50,0,9717427
62,70,0.6,50,0,9691865
62,70,0.6,50,0,9694868
62,70,0.6,50,0,9704157
62,70,0.6,50,0,9486673
62,70,0.6,50,0,9576488
62,70,0.6,50,0,9696684
62,70,0.6,50,0,9834131
62,70,0.6,50,0,9695706
62,70,0.6,50,0,9614481
71,84,0.6,50,0,7519679
71,84,0.6,50,0,6009584
71,84,0.6,50,0,5730151
71,84,0.6,50,0,5735878
71,84,0.6,50,0,6168890
71,84,0.6,50,0,6101005
71,84,0.6,50,0,6521795
71,84,0.6,50,0,6261150
71,84,0.6,50,0,6877005
71,84,0.6,50,0,5902308
71,84,0.6,50,0,5995335
71,84,0.6,50,0,6790822
71,84,0.6,50,0,6868205
71,84,0.6,50,0,6001761
71,84,0.6,50,0,7158952
71,84,0.6,50,0,7046299
71,84,0.6,50,0,6358647
71,84,0.6,50,0,6522144
71,84,0.6,50,0,7521146
71,84,0.6,50,0,7050140
71,84,0.6,50,0,6628233
71,84,0.6,50,0,6258985
71,84,0.6,50,0,6519979
71,84,0.6,50,0,6249556
71,84,0.6,50,0,6113995
71,84,0.6,50,0,6263245
71,84,0.6,50,0,6530525
71,84,0.6,50,0,7137651
71,84,0.6,50,0,6525147
71,84,0.6,50,0,7412893
71,84,0.6,50,0,5736646
71,84,0.6,50,0,6521166
71,84,0.6,50,0,6256610
71,84,0.6,50,0,5739230
71,84,0.6,50,0,5643548
71,84,0.6,50,0,7141352
71,84,0.6,50,0,6261778
71,84,0.6,50,0,6258915
71,84,0.6,50,0,6873582
71,84,0.6,50,0,7151270
71,84,0.6,50,0,6533458
71,84,0.6,50,0,6523402
71,84,0.6,50,0,6252908
71,84,0.6,50,0,5997082
71,84,0.6,50,0,6891881
71,84,0.6,50,0,5992542
71,84,0.6,50,0,7055797
71,84,0.6,50,0,5467689
71,84,0.6,50,0,7048464
71,84,0.6,50,0,6098701
71,84,0.6,50,0,5649973
71,84,0.6,50,0,5994358
71,84,0.6,50,0,6258426
71,84,0.6,50,0,6616848
71,84,0.6,50,0,6162605
71,84,0.6,50,0,5747611
71,84,0.6,50,0,7138559
71,84,0.6,50,0,6790262
71,84,0.6,50,0,6874001
71,84,0.6,50,0,7053772
71,84,0.6,50,0,5976898
71,84,0.6,50,0,6880637
71,84,0.6,50,0,6786003
71,84,0.6,50,0,6264362
71,84,0.6,50,0,7135835
71,84,0.6,50,0,6518094
71,84,0.6,50,0,6523961
71,84,0.6,50,0,6622295
71,84,0.6,50,0,6780765
71,84,0.6,50,0,6268902
71,84,0.6,50,0,5993520
71,84,0.6,50,0,7045740
71,84,0.6,50,0,6880078
71,84,0.6,50,0,6878681
71,84,0.6,50,0,6529198
71,84,0.6,50,0,6257518
71,84,0.6,50,0,6257797
71,84,0.6,50,0,6792288
71,84,0.6,50,0,6354946
71,84,0.6,50,0,6888179
71,84,0.6,50,0,7049232
71,84,0.6,50,0,6004206
71,84,0.6,50,0,6509992
71,84,0.6,50,0,5998129
71,84,0.6,50,0,6514043
71,84,0.6,50,0,6258985
71,84,0.6,50,0,6790542
71,84,0.6,50,0,6611470
71,84,0.6,50,0,6632633
71,84,0.6,50,0,7058312
71,84,0.6,50,0,6260870
71,84,0.6,50,0,6095208
71,84,0.6,50,0,7318259
71,84,0.6,50,0,6886085
71,84,0.6,50,0,7122076
71,84,0.6,50,0,6266597
71,84,0.6,50,0,6783977
71,84,0.6,50,0,5738741
71,84,0.6,50,0,7034286
71,84,0.6,50,0,6785863
79,92,0.6,50,0,9095774
79,92,0.6,50,0,8714513
79,92,0.6,50,0,8808729
79,92,0.6,50,0,8453939
79,92,0.6,50,0,8898614
79,92,0.6,50,0,8558559
79,92,0.6,50,0,8197134
79,92,0.6,50,0,9049680
79,92,0.6,50,0,8680571
79,92,0.6,50,0,8698800
79,92,0.6,50,0,8822627
79,92,0.6,50,0,9068397
79,92,0.6,50,0,8645581
79,92,0.6,50,0,8365869
79,92,0.6,50,0,7906318
79,92,0.6,50,0,8416713
79,92,0.6,50,0,8328714
79,92,0.6,50,0,8497379
79,92,0.6,50,0,8335977
79,92,0.6,50,0,8526224
79,92,0.6,50,0,8334371
79,92,0.6,50,0,8801396
79,92,0.6,50,0,8442414
79,92,0.6,50,0,9033826
79,92,0.6,50,0,8451214
79,92,0.6,50,0,8957979
79,92,0.6,50,0,7922730
79,92,0.6,50,0,8789384
79,92,0.6,50,0,8096144
79,92,0.6,50,0,9166872
79,92,0.6,50,0,9050029
79,92,0.6,50,0,7822648
79,92,0.6,50,0,9054848
79,92,0.6,50,0,8671632
79,92,0.6,50,0,8730787
79,92,0.6,50,0,8815853
79,92,0.6,50,0,8917122
79,92,0.6,50,0,8649492
79,92,0.6,50,0,8581188
79,92,0.6,50,0,8151738
79,92,0.6,50,0,8210963
79,92,0.6,50,0,8684413
79,92,0.6,50,0,7928946
79,92,0.6,50,0,9024048
79,92,0.6,50,0,8970410
79,92,0.6,50,0,8587893
79,92,0.6,50,0,9291049
79,92,0.6,50,0,9206053
79,92,0.6,50,0,8586076
79,92,0.6,50,0,8768781
79,92,0.6,50,0,8605772
79,92,0.6,50,0,8659828
79,92,0.6,50,0,8437386
79,92,0.6,50,0,8651867
79,92,0.6,50,0,8953159
79,92,0.6,50,0,8705365
79,92,0.6,50,0,8906227
79,92,0.6,50,0,8486274
79,92,0.6,50,0,8017853
79,92,0.6,50,0,8824653
79,92,0.6,50,0,8930810
79,92,0.6,50,0,9045909
79,92,0.6,50,0,8817110
79,92,0.6,50,0,8583842
79,92,0.6,50,0,8511487
79,92,0.6,50,0,8601372
79,92,0.6,50,0,8452821
79,92,0.6,50,0,8497030
79,92,0.6,50,0,8950227
79,92,0.6,50,0,8300428
79,92,0.6,50,0,8087903
79,92,0.6,50,0,8684901
79,92,0.6,50,0,9041648
79,92,0.6,50,0,9064276
79,92,0.6,50,0,8692654
79,92,0.6,50,0,8700755
79,92,0.6,50,0,9427518
79,92,0.6,50,0,8424884
79,92,0.6,50,0,8203490
79,92,0.6,50,0,8159560
79,92,0.6,50,0,8987801
79,92,0.6,50,0,8649283
79,92,0.6,50,0,8546267
79,92,0.6,50,0,8710114
79,92,0.6,50,0,9325341
79,92,0.6,50,0,8581188
79,92,0.6,50,0,9034873
79,92,0.6,50,0,8569035
79,92,0.6,50,0,8947712
79,92,0.6,50,0,8506249
79,92,0.6,50,0,9076009
79,92,0.6,50,0,8621556
79,92,0.6,50,0,8557373
79,92,0.6,50,0,8025606
79,92,0.6,50,0,8691047
79,92,0.6,50,0,8643626
79,92,0.6,50,0,8683085
79,92,0.6,50,0,8297496
79,92,0.6,50,0,8211871
79,92,0.6,50,0,8799580
89,108,0.6,50,0,15756972
89,108,0.6,50,0,15819060
89,108,0.6,50,0,15389400
89,108,0.6,50,0,15711785
89,108,0.6,50,0,16062245
89,108,0.6,50,0,15389889
89,108,0.6,50,0,15870881
89,108,0.6,50,0,15838057
89,108,0.6,50,0,15148799
89,108,0.6,50,0,16424300
89,108,0.6,50,0,15248811
89,108,0.6,50,0,16183349
89,108,0.6,50,0,15684617
89,108,0.6,50,0,15287712
89,108,0.6,50,0,15590332
89,108,0.6,50,0,15444923
89,108,0.6,50,0,15844203
89,108,0.6,50,0,16168404
89,108,0.6,50,0,15550452
89,108,0.6,50,0,15849022
89,108,0.6,50,0,15154736
89,108,0.6,50,0,15716813
89,108,0.6,50,0,16404954
89,108,0.6,50,0,15150614
89,108,0.6,50,0,15585303
89,108,0.6,50,0,15479774
89,108,0.6,50,0,15661290
89,108,0.6,50,0,16079636
89,108,0.6,50,0,15145097
89,108,0.6,50,0,15843993
89,108,0.6,50,0,15577551
89,108,0.6,50,0,15965655
89,108,0.6,50,0,15467482
89,108,0.6,50,0,15575316
89,108,0.6,50,0,15997712
89,108,0.6,50,0,15428232
89,108,0.6,50,0,15584115
89,108,0.6,50,0,15570776
89,108,0.6,50,0,15883732
89,108,0.6,50,0,15543748
89,108,0.6,50,0,15960208
89,108,0.6,50,0,15943935
89,108,0.6,50,0,15677562
89,108,0.6,50,0,15146704
89,108,0.6,50,0,15839523
89,108,0.6,50,0,16318071
89,108,0.6,50,0,15671208
89,108,0.6,50,0,15709271
89,108,0.6,50,0,15992753
89,108,0.6,50,0,15615545
89,108,0.6,50,0,16045694
89,108,0.6,50,0,15585443
89,108,0.6,50,0,15406860
89,108,0.6,50,0,15874025
89,108,0.6,50,0,15708292
89,108,0.6,50,0,15559812
89,108,0.6,50,0,15610656
89,108,0.6,50,0,15717022
89,108,0.6,50,0,15436892
89,108,0.6,50,0,15881777
89,108,0.6,50,0,15412168
89,108,0.6,50,0,15953713
89,108,0.6,50,0,15820806
89,108,0.6,50,0,15653398
89,108,0.6,50,0,15409933
89,108,0.6,50,0,15502542
89,108,0.6,50,0,15683708
89,108,0.6,50,0,15599900
89,108,0.6,50,0,16156809
89,108,0.6,50,0,15374454
89,108,0.6,50,0,15924659
89,108,0.6,50,0,15307756
89,108,0.6,50,0,15151732
89,108,0.6,50,0,16059452
89,108,0.6,50,0,15555690
89,108,0.6,50,0,15458333
89,108,0.6,50,0,15564840
89,108,0.6,50,0,15750476
89,108,0.6,50,0,15647950
89,108,0.6,50,0,15470415
89,108,0.6,50,0,15572104
89,108,0.6,50,0,15571404
89,108,0.6,50,0,15881707
89,108,0.6,50,0,15425159
89,108,0.6,50,0,15834216
89,108,0.6,50,0,15587119
89,108,0.6,50,0,16069160
89,108,0.6,50,0,15483475
89,108,0.6,50,0,15982277
89,108,0.6,50,0,16036544
89,108,0.6,50,0,15255934
89,108,0.6,50,0,15582021
89,108,0.6,50,0,16043738
89,108,0.6,50,0,15232747
89,108,0.6,50,0,15908805
89,108,0.6,50,0,15281636
89,108,0.6,50,0,15720515
89,108,0.6,50,0,15585792
89,108,0.6,50,0,15929408
89,108,0.6,50,0,15481939
98,117,0.6,50,0,17144706
98,117,0.6,50,0,17192128
98,117,0.6,50,0,16819737
98,117,0.6,50,0,17091069
98,117,0.6,50,0,17059291
98,117,0.6,50,0,16566495
98,117,0.6,50,0,17467510
98,117,0.6,50,0,16930994
98,117,0.6,50,0,17094770
98,117,0.6,50,0,17461224
98,117,0.6,50,0,17326921
98,117,0.6,50,0,16951528
98,117,0.6,50,0,17461504
98,117,0.6,50,0,17204560
98,117,0.6,50,0,17195132
98,117,0.6,50,0,17070326
98,117,0.6,50,0,16829306
98,117,0.6,50,0,17209449
98,117,0.6,50,0,17462342
98,117,0.6,50,0,17197716
98,117,0.6,50,0,17195551
98,117,0.6,50,0,17090441
98,117,0.6,50,0,16948314
98,117,0.6,50,0,17336070
98,117,0.6,50,0,16815687
98,117,0.6,50,0,17198065
98,117,0.6,50,0,17323848
98,117,0.6,50,0,17222370
98,117,0.6,50,0,17199601
98,117,0.6,50,0,17205468
98,117,0.6,50,0,17190662
98,117,0.6,50,0,17202116
98,117,0.6,50,0,17198693
98,117,0.6,50,0,16957882
98,117,0.6,50,0,16831262
98,117,0.6,50,0,17205887
98,117,0.6,50,0,16937489
98,117,0.6,50,0,16943077
98,117,0.6,50,0,17218319
98,117,0.6,50,0,17184097
98,117,0.6,50,0,17202465
98,117,0.6,50,0,17099729
98,117,0.6,50,0,17316095
98,117,0.6,50,0,17132135
98,117,0.6,50,0,16816944
98,117,0.6,50,0,16956486
98,117,0.6,50,0,16923381
98,117,0.6,50,0,16835103
98,117,0.6,50,0,16569988
98,117,0.6,50,0,17469395
98,117,0.6,50,0,17313232
98,117,0.6,50,0,16831192
98,117,0.6,50,0,17190661
98,117,0.6,50,0,16586120
98,117,0.6,50,0,17052796
98,117,0.6,50,0,17072281
98,117,0.6,50,0,17096447
98,117,0.6,50,0,17207633
98,117,0.6,50,0,16936232
98,117,0.6,50,0,16815128
98,117,0.6,50,0,17392571
98,117,0.6,50,0,16809332
98,117,0.6,50,0,16958022
98,117,0.6,50,0,17059361
98,117,0.6,50,0,17090999
98,117,0.6,50,0,17192478
98,117,0.6,50,0,17205887
98,117,0.6,50,0,16951317
98,117,0.6,50,0,17339492
98,117,0.6,50,0,17311416
98,117,0.6,50,0,17100497
98,117,0.6,50,0,17343263
98,117,0.6,50,0,17308763
98,117,0.6,50,0,16957883
98,117,0.6,50,0,17187728
98,117,0.6,50,0,17210566
98,117,0.6,50,0,17218319
98,117,0.6,50,0,17306807
98,117,0.6,50,0,16571664
98,117,0.6,50,0,17336001
98,117,0.6,50,0,17083526
98,117,0.6,50,0,16803744
98,117,0.6,50,0,16714907
98,117,0.6,50,0,17062084
98,117,0.6,50,0,17202116
98,117,0.6,50,0,16959209
98,117,0.6,50,0,17196878
98,117,0.6,50,0,17324826
98,117,0.6,50,0,17213849
98,117,0.6,50,0,17075284
98,117,0.6,50,0,17075215
98,117,0.6,50,0,16951248
98,117,0.6,50,0,17463040
98,117,0.6,50,0,16963470
98,117,0.6,50,0,16416128
98,117,0.6,50,0,17349200
98,117,0.6,50,0,16924848
98,117,0.6,50,0,17097214
98,117,0.6,50,0,16689694
98,117,0.6,50,0,17077660
109,135,0.6,50,0,20814347
109,135,0.6,50,0,21616258
109,135,0.6,50,0,21284864
109,135,0.6,50,0,21023450
109,135,0.6,50,0,20297665
109,135,0.6,50,0,21336755
109,135,0.6,50,0,21306794
109,135,0.6,50,0,21637280
109,135,0.6,50,0,21972794
109,135,0.6,50,0,20930352
109,135,0.6,50,0,21315663
109,135,0.6,50,0,21980687
109,135,0.6,50,0,20986295
109,135,0.6,50,0,20631224
109,135,0.6,50,0,21656067
109,135,0.6,50,0,21267962
109,135,0.6,50,0,21651108
109,135,0.6,50,0,20961920
109,135,0.6,50,0,20279856
109,135,0.6,50,0,21320971
109,135,0.6,50,0,21982223
109,135,0.6,50,0,21628410
109,135,0.6,50,0,21282559
109,135,0.6,50,0,21640352
109,135,0.6,50,0,21988369
109,135,0.6,50,0,20613485
109,135,0.6,50,0,22000940
109,135,0.6,50,0,21162084
109,135,0.6,50,0,20098898
109,135,0.6,50,0,21330330
109,135,0.6,50,0,21970630
109,135,0.6,50,0,21637629
109,135,0.6,50,0,20310865
109,135,0.6,50,0,20970860
109,135,0.6,50,0,21328584
109,135,0.6,50,0,21985645
109,135,0.6,50,0,21685330
109,135,0.6,50,0,21290661
109,135,0.6,50,0,22315084
109,135,0.6,50,0,21963925
109,135,0.6,50,0,21661724
109,135,0.6,50,0,21626664
109,135,0.6,50,0,21984388
109,135,0.6,50,0,21991023
109,135,0.6,50,0,20653224
109,135,0.6,50,0,21630296
109,135,0.6,50,0,21958058
109,135,0.6,50,0,19950278
109,135,0.6,50,0,21331377
109,135,0.6,50,0,21254064
109,135,0.6,50,0,20973025
109,135,0.6,50,0,21649293
109,135,0.6,50,0,21963436
109,135,0.6,50,0,21282699
109,135,0.6,50,0,21980547
109,135,0.6,50,0,20961292
109,135,0.6,50,0,21703070
