n,m,ns
20,190,4593585519
20,190,4548501996
20,190,4553169018
20,190,4609233145
20,190,4550079465
20,190,4548955283
20,190,4621890470
20,190,4554845293
20,190,4551910646
20,190,4631157672
20,190,4556378274
20,190,4553900154
20,190,4646228300
20,190,4553489497
20,190,4551350787
20,190,4633072504
20,190,4555714078
20,190,4547614042
20,190,4645923767
20,190,4558738371
20,190,4562901864
20,190,4557782351
20,190,4664517759
20,190,4561380155
20,190,4554936733
20,190,4674686284
20,190,4555641449
20,190,4548804912
20,190,4554923646
20,190,4545641680
20,190,4547321334
20,190,4550135150
20,190,4558893880
20,190,4551681827
20,190,4548857592
20,190,4551576149
20,190,4577646683
20,190,4553463284
20,190,4554386250
20,190,4587092811
20,190,4555644778
20,190,4549864044
20,190,4607693798
20,190,4551542085
20,190,4554262528
20,190,4622401202
20,190,4557448990
20,190,4550461743
20,190,4628456231
20,190,4554007797
20,190,4549929632
20,190,4639461828
20,190,4552787786
20,190,4551060909
20,190,4636642819
20,190,4559913354
20,190,4553152941
20,190,4644224634
20,190,4558124797
20,190,4552784668
20,190,4665585035
20,190,4554285671
20,190,4545926678
20,190,4667205105
20,190,4561861482
20,190,4552212590
20,190,4553626444
20,190,4552854104
20,190,4549213820
20,190,4554360835
20,190,4549893535
20,190,4565797686
20,190,4551103386
20,190,4550167767
20,190,4573755787
20,190,4552633576
20,190,4554687909
20,190,4590326664
20,190,4551328224
20,190,4550066046
20,190,4602785370
20,190,4552745347
20,190,4553282810
20,190,4612094407
20,190,4554131183
20,190,4552783873
20,190,4627768501
20,190,4564371783
20,190,4552237794
20,190,4639900787
