n,m,p,it,ns
2,1,0.3,1,14247
2,1,0.3,1,14038
2,1,0.3,1,14108
2,1,0.3,1,14108
2,1,0.3,1,13689
2,1,0.3,1,14038
2,1,0.3,1,14178
2,1,0.3,1,14108
2,1,0.3,1,14178
2,1,0.3,1,13968
2,1,0.3,1,14108
2,1,0.3,1,14108
2,1,0.3,1,14108
2,1,0.3,1,14387
2,1,0.3,1,14108
2,1,0.3,1,14038
2,1,0.3,1,14248
2,1,0.3,1,14108
2,1,0.3,1,14038
2,1,0.3,1,14247
2,1,0.3,1,14178
2,1,0.3,1,14177
2,1,0.3,1,14178
2,1,0.3,1,14108
2,1,0.3,1,14318
2,1,0.3,1,14177
2,1,0.3,1,14108
2,1,0.3,2,26400
2,1,0.3,2,25911
2,1,0.3,2,36667
2,1,0.3,2,25003
2,1,0.3,2,24165
2,1,0.3,2,23467
2,1,0.3,2,36597
2,1,0.3,2,27308
2,1,0.3,2,24514
2,1,0.3,2,38203
2,1,0.3,2,38064
2,1,0.3,2,25841
2,1,0.3,2,26121
2,1,0.3,2,25981
2,1,0.3,2,26050
2,1,0.3,2,25003
2,1,0.3,2,25701
2,1,0.3,2,25911
2,1,0.3,2,39600
2,1,0.3,2,37155
2,1,0.3,2,26190
2,1,0.3,2,26051
2,1,0.3,2,26121
2,1,0.3,2,25422
2,1,0.3,2,26051
2,1,0.3,2,26051
2,1,0.3,2,25841
2,1,0.3,2,26050
2,1,0.3,2,25771
2,1,0.3,2,26260
2,1,0.3,2,25981
2,1,0.3,2,25981
2,1,0.3,2,26261
2,1,0.3,2,26191
2,1,0.3,2,25981
2,1,0.3,2,26190
2,1,0.3,2,36457
2,1,0.3,2,37993
2,1,0.3,2,25212
2,1,0.3,2,25352
2,1,0.3,2,25143
2,1,0.3,2,25213
2,1,0.3,2,24863
2,1,0.3,2,25213
2,1,0.3,2,24375
2,1,0.3,2,24794
2,1,0.3,2,24933
2,1,0.3,2,25492
2,1,0.3,2,25283
2,1,0.3,2,25142
2,1,0.3,2,25213
2,1,0.3,2,25073
2,1,0.3,2,25073
2,1,0.3,2,25003
2,1,0.3,2,25004
2,1,0.3,2,25073
2,1,0.3,2,25282
2,1,0.3,2,25143
2,1,0.3,2,25212
2,1,0.3,2,25073
2,1,0.3,2,25143
2,1,0.3,2,24654
2,1,0.3,2,25213
2,1,0.3,2,25004
2,1,0.3,2,25283
2,1,0.3,2,25213
2,1,0.3,2,24723
2,1,0.3,2,25003
2,1,0.3,2,25213
2,1,0.3,2,25073
2,1,0.3,2,25143
2,1,0.3,2,25282
2,1,0.3,2,25073
2,1,0.3,2,25212
2,1,0.3,2,25143
2,1,0.3,2,24654
2,1,0.3,2,25213
2,1,0.3,2,25422
2,1,0.3,2,24863
2,1,0.3,2,25003
2,1,0.3,2,24304
2,1,0.3,2,25213
2,1,0.3,2,25562
2,1,0.3,2,24584
2,1,0.3,2,24724
2,1,0.3,2,25073
2,1,0.3,2,25143
2,1,0.3,2,24653
2,1,0.3,2,25143
2,1,0.3,2,24025
2,1,0.3,2,25073
2,1,0.3,2,25213
2,1,0.3,2,24863
2,1,0.3,2,24514
2,1,0.3,2,25213
2,1,0.3,2,25213
2,1,0.3,2,24584
2,1,0.3,2,25352
2,1,0.3,2,24514
2,1,0.3,2,25352
2,1,0.3,3,35968
2,1,0.3,3,35480
2,1,0.3,3,36876
2,1,0.3,3,36457
2,1,0.3,3,34361
2,1,0.3,3,35829
2,1,0.3,3,37924
2,1,0.3,3,35409
2,1,0.3,3,36666
2,1,0.3,3,36806
2,1,0.3,3,36737
2,1,0.3,3,36457
2,1,0.3,3,36737
2,1,0.3,3,35829
2,1,0.3,3,35619
2,1,0.3,3,35689
2,1,0.3,3,35828
2,1,0.3,3,36597
2,1,0.3,3,36457
2,1,0.3,3,36387
2,1,0.3,3,36527
2,1,0.3,3,36806
2,1,0.3,3,36736
2,1,0.3,3,36736
2,1,0.3,3,35409
2,1,0.3,3,36457
2,1,0.3,3,36806
2,1,0.3,3,36597
2,1,0.3,3,36806
2,1,0.3,3,36527
2,1,0.3,3,36038
2,1,0.3,3,36457
2,1,0.3,3,37016
2,1,0.3,3,36108
2,1,0.3,3,36247
2,1,0.3,3,36806
2,1,0.3,3,36667
2,1,0.3,3,36737
2,1,0.3,3,36317
2,1,0.3,3,36806
2,1,0.3,3,36457
2,1,0.3,3,36527
2,1,0.3,3,36457
2,1,0.3,3,36667
2,1,0.3,3,36108
2,1,0.3,3,36318
2,1,0.3,3,36526
2,1,0.3,3,36667
2,1,0.3,3,36666
2,1,0.3,3,36597
2,1,0.3,3,36667
2,1,0.3,3,36807
2,1,0.3,3,36736
2,1,0.3,3,36666
2,1,0.3,3,36387
2,1,0.3,3,36806
2,1,0.3,3,43721
2,1,0.3,3,37015
2,1,0.3,3,36527
2,1,0.3,3,36806
2,1,0.3,3,36736
2,1,0.3,3,37016
2,1,0.3,3,36876
2,1,0.3,3,36736
2,1,0.3,3,36806
2,1,0.3,3,36666
2,1,0.3,3,36666
2,1,0.3,3,36667
2,1,0.3,3,35969
2,1,0.3,3,36597
2,1,0.3,3,36666
2,1,0.3,3,36666
2,1,0.3,3,36457
2,1,0.3,3,36248
2,1,0.3,3,36597
2,1,0.3,3,36736
2,1,0.3,3,36527
2,1,0.3,3,36806
2,1,0.3,3,36946
2,1,0.3,3,36667
2,1,0.3,3,36946
2,1,0.3,3,36527
2,1,0.3,3,36596
2,1,0.3,3,36806
2,1,0.3,3,36596
2,1,0.3,3,36737
2,1,0.3,3,36667
2,1,0.3,3,36457
2,1,0.3,3,36737
2,1,0.3,3,36457
2,1,0.3,3,36597
2,1,0.3,3,36458
2,1,0.3,3,36807
2,1,0.3,3,37016
2,1,0.3,3,36597
2,1,0.3,3,36807
2,1,0.3,3,36806
2,1,0.3,3,36666
2,1,0.3,3,36178
2,1,0.3,3,36666
2,1,0.3,4,47422
2,1,0.3,4,48051
2,1,0.3,4,47213
2,1,0.3,4,45956
2,1,0.3,4,45746
2,1,0.3,4,46933
2,1,0.3,4,48120
2,1,0.3,4,48190
2,1,0.3,4,48330
2,1,0.3,4,48399
2,1,0.3,4,47562
2,1,0.3,4,46584
2,1,0.3,4,47632
2,1,0.3,4,47701
2,1,0.3,4,47631
2,1,0.3,4,47911
2,1,0.3,4,48050
2,1,0.3,4,48400
2,1,0.3,4,48050
2,1,0.3,4,47911
2,1,0.3,4,47771
2,1,0.3,4,48050
2,1,0.3,4,47492
2,1,0.3,4,48050
2,1,0.3,4,47562
2,1,0.3,4,48191
2,1,0.3,4,48050
2,1,0.3,4,47981
2,1,0.3,4,47981
2,1,0.3,4,48051
2,1,0.3,4,47422
2,1,0.3,4,48051
2,1,0.3,4,48190
2,1,0.3,4,47981
2,1,0.3,4,48120
2,1,0.3,4,48260
2,1,0.3,4,48050
2,1,0.3,4,47981
2,1,0.3,4,48330
2,1,0.3,4,47772
2,1,0.3,4,48120
2,1,0.3,4,47911
2,1,0.3,4,47492
2,1,0.3,4,48260
2,1,0.3,4,46933
2,1,0.3,4,55454
2,1,0.3,4,47841
2,1,0.3,4,47143
2,1,0.3,4,48679
2,1,0.3,4,46793
2,1,0.3,4,48120
2,1,0.3,4,48051
2,1,0.3,4,47561
2,1,0.3,4,47911
2,1,0.3,4,47632
2,1,0.3,4,47981
2,1,0.3,4,48050
2,1,0.3,4,47143
2,1,0.3,4,47841
2,1,0.3,4,48120
2,1,0.3,4,47981
2,1,0.3,4,47772
2,1,0.3,4,48190
2,1,0.3,4,48051
2,1,0.3,4,47980
2,1,0.3,4,48400
2,1,0.3,4,48469
2,1,0.3,4,48051
2,1,0.3,4,48120
2,1,0.3,4,47562
2,1,0.3,4,48469
2,1,0.3,4,47492
2,1,0.3,4,47282
2,1,0.3,4,47492
2,1,0.3,4,47142
2,1,0.3,4,48330
2,1,0.3,4,47492
2,1,0.3,4,48120
2,1,0.3,4,48190
2,1,0.3,4,48190
2,1,0.3,4,47143
2,1,0.3,4,47562
2,1,0.3,4,47841
2,1,0.3,4,47842
2,1,0.3,4,48121
2,1,0.3,4,48260
2,1,0.3,4,48190
2,1,0.3,4,48190
2,1,0.3,4,47981
2,1,0.3,4,46934
2,1,0.3,4,48190
2,1,0.3,4,47702
2,1,0.3,4,47841
2,1,0.3,4,47911
2,1,0.3,4,47213
2,1,0.3,4,48120
2,1,0.3,4,47213
2,1,0.3,4,48191
2,1,0.3,4,48051
2,1,0.3,4,48120
2,1,0.3,5,59784
2,1,0.3,5,58876
2,1,0.3,5,56431
2,1,0.3,5,58387
2,1,0.3,5,58807
2,1,0.3,5,58457
2,1,0.3,5,59993
2,1,0.3,5,59295
2,1,0.3,5,59015
2,1,0.3,5,59505
2,1,0.3,5,59435
2,1,0.3,5,59504
2,1,0.3,5,59574
2,1,0.3,5,59365
2,1,0.3,5,59434
2,1,0.3,5,59574
2,1,0.3,5,59295
2,1,0.3,5,59575
2,1,0.3,5,59365
2,1,0.3,5,81504
2,1,0.3,5,57410
2,1,0.3,5,57759
2,1,0.3,5,57898
2,1,0.3,5,56711
2,1,0.3,5,57549
2,1,0.3,5,57130
2,1,0.3,5,57688
2,1,0.3,5,57479
2,1,0.3,5,57340
2,1,0.3,5,57060
2,1,0.3,5,57060
2,1,0.3,5,57549
2,1,0.3,5,56990
2,1,0.3,5,57130
2,1,0.3,5,56361
2,1,0.3,5,57619
2,1,0.3,5,57898
2,1,0.3,5,57410
2,1,0.3,5,57269
2,1,0.3,5,57200
2,1,0.3,5,57479
2,1,0.3,5,57200
2,1,0.3,5,57060
2,1,0.3,5,56920
2,1,0.3,5,56781
2,1,0.3,5,57549
2,1,0.3,5,56850
2,1,0.3,5,57340
2,1,0.3,5,56780
2,1,0.3,5,57479
2,1,0.3,5,57340
2,1,0.3,5,57409
2,1,0.3,5,57060
2,1,0.3,5,57200
2,1,0.3,5,57688
2,1,0.3,5,57689
2,1,0.3,5,55803
2,1,0.3,5,57549
2,1,0.3,5,57269
2,1,0.3,5,57409
2,1,0.3,5,56572
2,1,0.3,5,57619
2,1,0.3,5,56781
2,1,0.3,5,57479
2,1,0.3,5,56641
2,1,0.3,5,57130
2,1,0.3,5,57130
2,1,0.3,5,57689
2,1,0.3,5,57758
2,1,0.3,5,56920
2,1,0.3,5,57060
2,1,0.3,5,56362
2,1,0.3,5,57130
2,1,0.3,5,57409
2,1,0.3,5,57339
2,1,0.3,5,56431
2,1,0.3,5,57968
2,1,0.3,5,57828
2,1,0.3,5,57340
2,1,0.3,5,56851
2,1,0.3,5,57130
2,1,0.3,5,57479
2,1,0.3,5,57619
2,1,0.3,5,55873
2,1,0.3,5,57549
2,1,0.3,5,64184
2,1,0.3,5,57479
2,1,0.3,5,56781
2,1,0.3,5,57339
2,1,0.3,5,57689
2,1,0.3,5,57479
2,1,0.3,5,57130
2,1,0.3,5,57130
2,1,0.3,5,57898
2,1,0.3,5,57479
2,1,0.3,5,57619
2,1,0.3,5,56920
2,1,0.3,5,56920
2,1,0.3,5,56921
2,1,0.3,5,57199
2,1,0.4,1,13969
2,1,0.4,1,13619
2,1,0.4,1,13270
2,1,0.4,1,13409
2,1,0.4,1,13619
2,1,0.4,1,13340
2,1,0.4,1,12921
2,1,0.4,1,11314
2,1,0.4,1,12083
2,1,0.4,1,11523
2,1,0.4,1,13549
2,1,0.4,1,12292
2,1,0.4,1,12502
2,1,0.4,1,12501
2,1,0.4,1,12502
2,1,0.4,1,12641
2,1,0.4,1,14038
2,1,0.4,1,12362
2,1,0.4,1,13339
2,1,0.4,1,13340
2,1,0.4,1,13270
2,1,0.4,1,13339
2,1,0.4,1,13270
2,1,0.4,1,13270
2,1,0.4,1,13409
2,1,0.4,1,13550
2,1,0.4,1,13270
2,1,0.4,1,13340
2,1,0.4,1,13200
2,1,0.4,1,13200
2,1,0.4,1,13270
2,1,0.4,1,13200
2,1,0.4,1,13199
2,1,0.4,1,13340
2,1,0.4,1,14248
2,1,0.4,1,11384
2,1,0.4,1,12711
2,1,0.4,1,12850
2,1,0.4,1,13200
2,1,0.4,1,12851
2,1,0.4,1,13200
2,1,0.4,1,13199
2,1,0.4,1,13200
2,1,0.4,1,13200
2,1,0.4,1,12711
2,1,0.4,1,13130
2,1,0.4,1,13270
2,1,0.4,1,13269
2,1,0.4,1,12432
2,1,0.4,1,13200
2,1,0.4,1,12012
2,1,0.4,1,13340
2,1,0.4,1,12781
2,1,0.4,1,13270
2,1,0.4,1,12991
2,1,0.4,1,13270
2,1,0.4,1,12990
2,1,0.4,1,13200
2,1,0.4,1,13130
2,1,0.4,1,13619
2,1,0.4,1,13200
2,1,0.4,1,13200
2,1,0.4,1,13200
2,1,0.4,1,13409
2,1,0.4,1,12153
2,1,0.4,1,13130
2,1,0.4,1,13339
2,1,0.4,1,13270
2,1,0.4,1,12990
2,1,0.4,1,13270
2,1,0.4,1,12641
2,1,0.4,1,13200
2,1,0.4,1,12083
2,1,0.4,1,13200
2,1,0.4,1,13060
2,1,0.4,1,13200
2,1,0.4,1,12781
2,1,0.4,1,13200
2,1,0.4,1,12711
2,1,0.4,1,12501
2,1,0.4,1,12990
2,1,0.4,1,13130
2,1,0.4,1,13060
2,1,0.4,1,13200
2,1,0.4,1,12641
2,1,0.4,1,13200
2,1,0.4,1,12641
2,1,0.4,1,13270
2,1,0.4,1,12432
2,1,0.4,1,13200
2,1,0.4,1,12781
2,1,0.4,1,13200
2,1,0.4,1,12641
2,1,0.4,1,13130
2,1,0.4,1,13200
2,1,0.4,1,13200
2,1,0.4,1,12920
2,1,0.4,1,12851
2,1,0.4,1,13270
2,1,0.4,1,12712
2,1,0.4,2,25492
2,1,0.4,2,24375
2,1,0.4,2,23117
2,1,0.4,2,24864
2,1,0.4,2,24654
2,1,0.4,2,21790
2,1,0.4,2,22908
2,1,0.4,2,24445
2,1,0.4,2,24095
2,1,0.4,2,25422
2,1,0.4,2,23606
2,1,0.4,2,23955
2,1,0.4,2,24235
2,1,0.4,2,24235
2,1,0.4,2,24374
2,1,0.4,2,23606
2,1,0.4,2,24235
2,1,0.4,2,24235
2,1,0.4,2,24305
2,1,0.4,2,24305
2,1,0.4,2,24444
2,1,0.4,2,24305
2,1,0.4,2,24305
2,1,0.4,2,24514
2,1,0.4,2,24235
2,1,0.4,2,23746
2,1,0.4,2,24165
2,1,0.4,2,24235
2,1,0.4,2,24374
2,1,0.4,2,24235
2,1,0.4,2,23746
2,1,0.4,2,24444
2,1,0.4,2,24305
2,1,0.4,2,24304
2,1,0.4,2,24095
2,1,0.4,2,24095
2,1,0.4,2,24375
2,1,0.4,2,23886
2,1,0.4,2,24445
2,1,0.4,2,24515
2,1,0.4,2,23816
2,1,0.4,2,24445
2,1,0.4,2,24305
2,1,0.4,2,24096
2,1,0.4,2,23397
2,1,0.4,2,24235
2,1,0.4,2,24305
2,1,0.4,2,23886
2,1,0.4,2,24375
2,1,0.4,2,24096
2,1,0.4,2,24234
2,1,0.4,2,24235
2,1,0.4,2,24235
2,1,0.4,2,24444
2,1,0.4,2,24444
2,1,0.4,2,24165
2,1,0.4,2,23676
2,1,0.4,2,24095
2,1,0.4,2,23117
2,1,0.4,2,31289
2,1,0.4,2,23886
2,1,0.4,2,24585
2,1,0.4,2,24305
2,1,0.4,2,23677
2,1,0.4,2,24375
2,1,0.4,2,24514
2,1,0.4,2,24234
2,1,0.4,2,24165
2,1,0.4,2,23816
2,1,0.4,2,24305
2,1,0.4,2,24305
2,1,0.4,2,24374
2,1,0.4,2,24375
2,1,0.4,2,23816
2,1,0.4,2,24234
2,1,0.4,2,24445
2,1,0.4,2,23885
2,1,0.4,2,23466
2,1,0.4,2,24235
2,1,0.4,2,24095
2,1,0.4,2,24654
2,1,0.4,2,23676
2,1,0.4,2,24025
2,1,0.4,2,24235
2,1,0.4,2,24444
2,1,0.4,2,24235
2,1,0.4,2,24235
2,1,0.4,2,24235
2,1,0.4,2,24234
2,1,0.4,2,24235
2,1,0.4,2,23676
2,1,0.4,2,24234
2,1,0.4,2,24445
2,1,0.4,2,24445
2,1,0.4,2,23955
2,1,0.4,2,23606
2,1,0.4,2,24444
2,1,0.4,2,24235
2,1,0.4,2,24235
2,1,0.4,2,24095
2,1,0.4,3,36108
2,1,0.4,3,33873
2,1,0.4,3,35758
2,1,0.4,3,32616
2,1,0.4,3,33594
2,1,0.4,3,35130
2,1,0.4,3,35968
2,1,0.4,3,34432
2,1,0.4,3,35130
2,1,0.4,3,35340
2,1,0.4,3,35409
2,1,0.4,3,35409
2,1,0.4,3,35270
2,1,0.4,3,35479
2,1,0.4,3,34362
2,1,0.4,3,33384
2,1,0.4,3,35130
2,1,0.4,3,35409
2,1,0.4,3,35270
2,1,0.4,3,35339
2,1,0.4,3,34432
2,1,0.4,3,34921
2,1,0.4,3,35409
2,1,0.4,3,34571
2,1,0.4,3,35200
2,1,0.4,3,35339
2,1,0.4,3,35270
2,1,0.4,3,35549
2,1,0.4,3,35269
2,1,0.4,3,35409
2,1,0.4,3,35200
2,1,0.4,3,35409
2,1,0.4,3,35340
2,1,0.4,3,35269
2,1,0.4,3,35340
2,1,0.4,3,35409
2,1,0.4,3,35409
2,1,0.4,3,35479
2,1,0.4,3,35339
2,1,0.4,3,35410
2,1,0.4,3,34990
2,1,0.4,3,35619
2,1,0.4,3,35270
2,1,0.4,3,35339
2,1,0.4,3,35410
2,1,0.4,3,35480
2,1,0.4,3,35549
2,1,0.4,3,35269
2,1,0.4,3,35200
2,1,0.4,3,35060
2,1,0.4,3,35340
2,1,0.4,3,34991
2,1,0.4,3,35199
2,1,0.4,3,34083
2,1,0.4,3,35339
2,1,0.4,3,35410
2,1,0.4,3,34431
2,1,0.4,3,34921
2,1,0.4,3,35200
2,1,0.4,3,34781
2,1,0.4,3,35549
2,1,0.4,3,35479
2,1,0.4,3,35549
2,1,0.4,3,34781
2,1,0.4,3,35409
2,1,0.4,3,35409
2,1,0.4,3,35270
2,1,0.4,3,35688
2,1,0.4,3,35759
2,1,0.4,3,35759
2,1,0.4,3,35688
2,1,0.4,3,35060
2,1,0.4,3,34990
2,1,0.4,3,35619
2,1,0.4,3,34991
2,1,0.4,3,35060
2,1,0.4,3,45047
2,1,0.4,3,46095
2,1,0.4,3,33873
2,1,0.4,3,33384
2,1,0.4,3,34222
2,1,0.4,3,34292
2,1,0.4,3,33803
2,1,0.4,3,34292
2,1,0.4,3,33803
2,1,0.4,3,34222
2,1,0.4,3,34082
2,1,0.4,3,34222
2,1,0.4,3,34362
2,1,0.4,3,33943
2,1,0.4,3,34152
2,1,0.4,3,34292
2,1,0.4,3,34362
2,1,0.4,3,34222
2,1,0.4,3,34292
2,1,0.4,3,33803
2,1,0.4,3,34362
2,1,0.4,3,34362
2,1,0.4,3,34222
2,1,0.4,3,34432
2,1,0.4,4,44069
2,1,0.4,4,44489
2,1,0.4,4,44209
2,1,0.4,4,43022
2,1,0.4,4,42952
2,1,0.4,4,44768
2,1,0.4,4,44628
2,1,0.4,4,44978
2,1,0.4,4,44838
2,1,0.4,4,44628
2,1,0.4,4,42743
2,1,0.4,4,44419
2,1,0.4,4,43930
2,1,0.4,4,45048
2,1,0.4,4,44838
2,1,0.4,4,44907
2,1,0.4,4,44908
2,1,0.4,4,44140
2,1,0.4,4,43999
2,1,0.4,4,44139
2,1,0.4,4,43861
2,1,0.4,4,44488
2,1,0.4,4,44978
2,1,0.4,4,45117
2,1,0.4,4,44768
2,1,0.4,4,44978
2,1,0.4,4,44279
2,1,0.4,4,45047
2,1,0.4,4,44978
2,1,0.4,4,44838
2,1,0.4,4,44978
2,1,0.4,4,44628
2,1,0.4,4,45048
2,1,0.4,4,44908
2,1,0.4,4,44139
2,1,0.4,4,44978
2,1,0.4,4,43581
2,1,0.4,4,45396
2,1,0.4,4,45048
2,1,0.4,4,44977
2,1,0.4,4,44768
2,1,0.4,4,43860
2,1,0.4,4,44908
2,1,0.4,4,44628
2,1,0.4,4,44769
2,1,0.4,4,44768
2,1,0.4,4,45048
2,1,0.4,4,43441
2,1,0.4,4,44768
2,1,0.4,4,43930
2,1,0.4,4,44210
2,1,0.4,4,44978
2,1,0.4,4,44629
2,1,0.4,4,44978
2,1,0.4,4,44698
2,1,0.4,4,44629
2,1,0.4,4,44699
2,1,0.4,4,43860
2,1,0.4,4,45047
2,1,0.4,4,44559
2,1,0.4,4,45117
2,1,0.4,4,45047
2,1,0.4,4,44769
2,1,0.4,4,44210
2,1,0.4,4,45187
2,1,0.4,4,52031
2,1,0.4,4,44978
2,1,0.4,4,44838
2,1,0.4,4,44279
2,1,0.4,4,44907
2,1,0.4,4,44279
2,1,0.4,4,44978
2,1,0.4,4,44838
2,1,0.4,4,44908
2,1,0.4,4,44489
2,1,0.4,4,44907
2,1,0.4,4,44489
2,1,0.4,4,44000
2,1,0.4,4,44838
2,1,0.4,4,45257
2,1,0.4,4,44838
2,1,0.4,4,43790
2,1,0.4,4,45117
2,1,0.4,4,44349
2,1,0.4,4,44489
2,1,0.4,4,44489
2,1,0.4,4,44419
2,1,0.4,4,44978
2,1,0.4,4,44978
2,1,0.4,4,45257
2,1,0.4,4,44768
2,1,0.4,4,44139
2,1,0.4,4,44559
2,1,0.4,4,44838
2,1,0.4,4,44349
2,1,0.4,4,45048
2,1,0.4,4,45117
2,1,0.4,4,44070
2,1,0.4,4,44838
2,1,0.4,4,44838
2,1,0.4,5,56781
2,1,0.4,5,53219
2,1,0.4,5,52870
2,1,0.4,5,54895
2,1,0.4,5,54965
2,1,0.4,5,55384
2,1,0.4,5,55803
2,1,0.4,5,55174
2,1,0.4,5,55872
2,1,0.4,5,56222
2,1,0.4,5,54965
2,1,0.4,5,55384
2,1,0.4,5,54336
2,1,0.4,5,55175
2,1,0.4,5,55104
2,1,0.4,5,55734
2,1,0.4,5,55453
2,1,0.4,5,54756
2,1,0.4,5,55453
2,1,0.4,5,55594
2,1,0.4,5,55943
2,1,0.4,5,54826
2,1,0.4,5,54685
2,1,0.4,5,54826
2,1,0.4,5,55453
2,1,0.4,5,54686
2,1,0.4,5,55244
2,1,0.4,5,55523
2,1,0.4,5,55594
2,1,0.4,5,54197
2,1,0.4,5,55594
2,1,0.4,5,55384
2,1,0.4,5,55453
2,1,0.4,5,55384
2,1,0.4,5,54756
2,1,0.4,5,55594
2,1,0.4,5,54546
2,1,0.4,5,55384
2,1,0.4,5,54685
2,1,0.4,5,55594
2,1,0.4,5,55384
2,1,0.4,5,62507
2,1,0.4,5,55174
2,1,0.4,5,54756
2,1,0.4,5,55034
2,1,0.4,5,55175
2,1,0.4,5,55384
2,1,0.4,5,53987
2,1,0.4,5,55873
2,1,0.4,5,55524
2,1,0.4,5,55733
2,1,0.4,5,54756
2,1,0.4,5,54616
2,1,0.4,5,54337
2,1,0.4,5,54407
2,1,0.4,5,55245
2,1,0.4,5,54616
2,1,0.4,5,55593
2,1,0.4,5,55664
2,1,0.4,5,54964
2,1,0.4,5,53918
2,1,0.4,5,55384
2,1,0.4,5,55733
2,1,0.4,5,55523
2,1,0.4,5,55594
2,1,0.4,5,54895
2,1,0.4,5,54755
2,1,0.4,5,55314
2,1,0.4,5,55314
2,1,0.4,5,55244
2,1,0.4,5,54965
2,1,0.4,5,55594
2,1,0.4,5,54826
2,1,0.4,5,55104
2,1,0.4,5,56152
2,1,0.4,5,53150
2,1,0.4,5,55943
2,1,0.4,5,54895
2,1,0.4,5,55035
2,1,0.4,5,51193
2,1,0.4,5,53987
2,1,0.4,5,55594
2,1,0.4,5,54476
2,1,0.4,5,55453
2,1,0.4,5,54615
2,1,0.4,5,55733
2,1,0.4,5,55384
2,1,0.4,5,55454
2,1,0.4,5,55175
2,1,0.4,5,55733
2,1,0.4,5,55733
2,1,0.4,5,55524
2,1,0.4,5,55733
2,1,0.4,5,55035
2,1,0.4,5,55593
2,1,0.4,5,55454
2,1,0.4,5,55733
2,1,0.4,5,55523
2,1,0.4,5,55314
2,1,0.4,5,55803
2,1,0.5,1,13479
2,1,0.5,1,13061
2,1,0.5,1,12432
2,1,0.5,1,12991
2,1,0.5,1,13060
2,1,0.5,1,12362
2,1,0.5,1,12850
2,1,0.5,1,10895
2,1,0.5,1,14108
2,1,0.5,1,12083
2,1,0.5,1,12361
2,1,0.5,1,12432
2,1,0.5,1,10965
2,1,0.5,1,12362
2,1,0.5,1,12711
2,1,0.5,1,12711
2,1,0.5,1,12921
2,1,0.5,1,12013
2,1,0.5,1,12362
2,1,0.5,1,12362
2,1,0.5,1,12920
2,1,0.5,1,12712
2,1,0.5,1,12991
2,1,0.5,1,12781
2,1,0.5,1,12921
2,1,0.5,1,12712
2,1,0.5,1,12711
2,1,0.5,1,12431
2,1,0.5,1,12851
2,1,0.5,1,12851
2,1,0.5,1,12711
2,1,0.5,1,12851
2,1,0.5,1,12920
2,1,0.5,1,12851
2,1,0.5,1,12851
2,1,0.5,1,12851
2,1,0.5,1,12572
2,1,0.5,1,12780
2,1,0.5,1,12222
2,1,0.5,1,21790
2,1,0.5,1,25143
2,1,0.5,1,12501
2,1,0.5,1,12502
2,1,0.5,1,12501
2,1,0.5,1,12432
2,1,0.5,1,12502
2,1,0.5,1,12501
2,1,0.5,1,12362
2,1,0.5,1,12223
2,1,0.5,1,12431
2,1,0.5,1,12083
2,1,0.5,1,12432
2,1,0.5,1,12361
2,1,0.5,1,12431
2,1,0.5,1,12502
2,1,0.5,1,12292
2,1,0.5,1,12362
2,1,0.5,1,12362
2,1,0.5,1,12292
2,1,0.5,1,12571
2,1,0.5,1,12431
2,1,0.5,1,12292
2,1,0.5,1,12432
2,1,0.5,1,12502
2,1,0.5,1,12571
2,1,0.5,1,12432
2,1,0.5,1,11943
2,1,0.5,1,12432
2,1,0.5,1,12502
2,1,0.5,1,11942
2,1,0.5,1,11594
2,1,0.5,1,12571
2,1,0.5,1,12432
2,1,0.5,1,12432
2,1,0.5,1,12432
2,1,0.5,1,12432
2,1,0.5,1,12361
2,1,0.5,1,12432
2,1,0.5,1,12432
2,1,0.5,1,12432
2,1,0.5,1,12432
2,1,0.5,1,12362
2,1,0.5,1,12431
2,1,0.5,1,12501
2,1,0.5,1,12502
2,1,0.5,1,12362
2,1,0.5,1,12013
2,1,0.5,1,11663
2,1,0.5,1,12502
2,1,0.5,1,12013
2,1,0.5,1,12362
2,1,0.5,1,12292
2,1,0.5,1,12082
2,1,0.5,1,12432
2,1,0.5,1,12432
2,1,0.5,1,11873
2,1,0.5,1,12502
2,1,0.5,1,12432
2,1,0.5,1,12501
2,1,0.5,1,12362
2,1,0.5,2,22349
2,1,0.5,2,20324
2,1,0.5,2,22629
2,1,0.5,2,22908
2,1,0.5,2,21372
2,1,0.5,2,20253
2,1,0.5,2,23746
2,1,0.5,2,23187
2,1,0.5,2,21581
2,1,0.5,2,22140
2,1,0.5,2,21441
2,1,0.5,2,22978
2,1,0.5,2,22768
2,1,0.5,2,22349
2,1,0.5,2,22978
2,1,0.5,2,22279
2,1,0.5,2,22699
2,1,0.5,2,22838
2,1,0.5,2,22978
2,1,0.5,2,22280
2,1,0.5,2,22279
2,1,0.5,2,21651
2,1,0.5,2,22628
2,1,0.5,2,22629
2,1,0.5,2,22698
2,1,0.5,2,22698
2,1,0.5,2,22768
2,1,0.5,2,22070
2,1,0.5,2,22698
2,1,0.5,2,22699
2,1,0.5,2,22419
2,1,0.5,2,22838
2,1,0.5,2,22628
2,1,0.5,2,22838
2,1,0.5,2,22349
2,1,0.5,2,22629
2,1,0.5,2,22628
2,1,0.5,2,22629
2,1,0.5,2,22768
2,1,0.5,2,23187
2,1,0.5,2,22769
2,1,0.5,2,22907
2,1,0.5,2,22070
2,1,0.5,2,22139
2,1,0.5,2,22628
2,1,0.5,2,22768
2,1,0.5,2,22419
2,1,0.5,2,22069
2,1,0.5,2,22768
